#,Total Threads,Physical Memory Wired,Physical Memory Active,Physical Memory Inactive,Physical Memory Used,Physical Memory Free,VM Size,Page Ins,Page Outs,Swap Used,Net Packets In,Net Bytes In,Net Packets Out,Net Bytes Out,Net Packets In Per Second,Net Packets Out Per Second,Net Bytes In Per Second,Net Bytes Out Per Second,Disk Read Ops,Disk Bytes Read,Disk Write Ops,Disk Bytes Written,Disk Read Ops Per Second,Disk Write Ops Per Second,Disk Bytes Read Per Second,Disk Bytes Written Per Second,% Total Load,% User Load,% System Load,% Nice Load
0,344,101715968,106213376,80871424,288800768,42164224,28869943296,205414400,1466368,0,76688,139448395,31343,115370091,<null>,<null>,<null>,<null>,57575,899342336,15242,1641340928,<null>,<null>,<null>,<null>,40.5774231,40.5774231,0,0
602,302,81854464,110530560,54968320,247353344,27176960,28367069184,207572992,1757184,0,88773,172656046,37272,146505452,17,9,49977,49121,58269,906850304,18793,2763632640,0,0,0,0,3.370052427,3.370052427,0,0
603,302,84705280,109481984,54968320,249155584,32313344,28356657152,207572992,1757184,0,88792,172707861,37282,146556535,18,9,49771,49068,58269,906850304,18793,2763632640,0,0,0,0,25.88369942,25.88369942,0,0
604,302,95645696,108556288,54972416,259174400,27635712,28363141120,207572992,1757184,0,88808,172760870,37290,146608075,15,7,50935,49523,58269,906850304,18796,2765996032,0,2,0,2270933,34.6153841,34.6153841,0,0
605,303,84606976,110075904,54976512,249659392,27688960,28365750272,207572992,1757184,0,88824,172812492,37300,146659177,15,9,48720,48229,58269,906850304,18796,2765996032,0,0,0,0,15.05117846,15.05117846,0,0
606,294,82726912,110067712,54976512,247771136,27439104,28361830400,207572992,1757184,0,88837,172864113,37310,146710858,12,9,49545,49602,58269,906850304,18805,2773086208,0,8,0,6805071,31.84465981,31.84465981,0,0
607,295,84717568,109481984,54980608,249180160,30371840,28357345280,207572992,1757184,0,88850,172915726,37318,146761848,12,7,49610,49011,58269,906850304,18805,2773086208,0,0,0,0,24.51922989,24.51922989,0,0
608,295,85016576,109449216,54980608,249446400,28053504,28359659520,207572992,1757184,0,88877,172977007,37326,146813679,25,7,58906,49823,58269,906850304,18805,2773086208,0,0,0,0,21.15384579,21.15384579,0,0
609,295,84602880,109662208,54980608,249245696,29757440,28357226496,207572992,1757184,0,88888,173028162,37334,146864654,10,7,48814,48642,58269,906850304,18814,2780176384,0,8,0,6765731,24.81684971,24.81684971,0,0
610,294,93179904,108531712,54988800,256700416,24494080,28365217792,207572992,1757184,0,88928,173112619,37344,146917245,38,9,80945,50404,58269,906850304,18814,2780176384,0,0,0,0,33.91483593,33.91483593,0,0
611,294,102682624,108736512,54992896,266412032,13959168,28387827712,207572992,1757184,0,88949,173164496,37354,146968334,20,9,49427,48676,58269,906850304,18817,2782539776,0,2,0,2251780,30,30,0,0
612,321,83324928,109699072,55066624,248090624,13877248,28403044352,207572992,1757184,0,88966,173216436,37364,147020030,16,9,49903,49669,58269,906850304,18867,2790154240,0,48,0,7315980,34.18862629,34.18862629,0,0
613,321,85008384,109481984,55070720,249561088,18968576,28392386560,207572992,1757184,0,88981,173267942,37372,147071020,14,7,49483,48987,58269,906850304,18867,2790154240,0,0,0,0,24.81684971,24.81684971,0,0
614,320,81895424,110444544,55070720,247410688,19398656,28391723008,207572992,1757184,0,89001,173320253,37382,147122107,19,9,50233,49057,58269,906850304,18868,2790187008,0,0,0,31466,6.698718071,6.698718071,0,0
615,320,104067072,108482560,55083008,267632640,13058048,28400766976,207572992,1757184,0,89030,173394388,37392,147174554,27,9,71232,50393,58269,906850304,18871,2792550400,0,2,0,2270847,50.48543739,50.48543739,0,0
616,323,82169856,110530560,55083008,247783424,22220800,28386684928,207572992,1757184,0,89046,173446228,37402,147225658,15,9,49658,48953,58269,906850304,18871,2792550400,0,0,0,0,13.33333254,13.33333254,0,0
617,323,82169856,110530560,55083008,247783424,22409216,28386684928,207572992,1757184,0,89063,173498177,37412,147276745,16,9,49906,49078,58269,906850304,18871,2792550400,0,0,0,0,6.730769157,6.730769157,0,0
618,323,82173952,110530560,55087104,247791616,19226624,28389154816,207572992,1757184,0,89083,173550658,37422,147328424,19,9,50396,49626,58269,906850304,18896,2797502464,0,24,0,4755394,30.76922989,30.76922989,0,0
619,326,85565440,109481984,55095296,250142720,26054656,28381806592,207572992,1757184,0,89102,173602549,37432,147379971,18,9,49834,49504,58269,906850304,18899,2799865856,0,2,0,2269737,24.88210773,24.88210773,0,0
620,328,82161664,110444544,55095296,247701504,26730496,28380200960,207572992,1757184,0,89117,173654270,37440,147430961,14,7,49344,48647,58269,906850304,18899,2799865856,0,0,0,0,8.581277609,8.581277609,0,0
621,306,85336064,109449216,55095296,249880576,26714112,28368658432,207572992,1757184,0,89142,173715866,37450,147482961,24,9,59184,49964,58269,906850304,18902,2802229248,0,2,0,2270880,21.15384674,21.15384674,0,0
622,307,84873216,109670400,55095296,249638912,29548544,28364754944,207572992,1757184,0,89162,173768008,37460,147534063,19,9,49857,48862,58269,906850304,18907,2806956032,0,4,0,4519679,24.89011002,24.89011002,0,0
623,307,84373504,109776896,55095296,249245696,31850496,28360024064,207572992,1757184,0,89181,173820023,37468,147585053,18,7,49957,48973,58269,906850304,18908,2806980608,0,0,0,23604,12.94871759,12.94871759,0,0
624,307,82116608,110436352,55095296,247648256,34193408,28354715648,207572992,1757184,0,89198,173871663,37478,147636145,16,9,49584,49058,58269,906850304,18908,2806980608,0,0,0,0,6.749440074,6.749440074,0,0
625,307,94228480,108908544,55095296,258232320,24096768,28370018304,207572992,1757184,0,89218,173925022,37488,147687793,19,9,51277,49632,58269,906850304,18910,2809344000,0,1,0,2271181,38.5714283,38.5714283,0,0
626,303,87707648,109674496,55095296,252477440,24383488,28372086784,207572992,1757184,0,89229,173976216,37498,147738895,10,9,48527,48439,58269,906850304,18910,2809344000,0,0,0,0,14.28571367,14.28571367,0,0
627,300,82161664,110559232,55095296,247816192,24543232,28370644992,207572992,1757184,0,89256,174038835,37508,147790978,25,9,60169,50045,58269,906850304,18919,2816434176,0,8,0,6812844,34.1346159,34.1346159,0,0
628,301,85385216,109674496,55095296,250155008,21200896,28378263552,207572992,1757184,0,89274,174090857,37518,147842080,17,9,49679,48800,58269,906850304,18919,2816434176,0,0,0,0,22.48626423,22.48626423,0,0
629,294,82169856,110620672,55095296,247885824,20791296,28374536192,207572992,1757184,0,89294,174142877,37526,147893055,19,7,49975,48971,58269,906850304,18919,2816434176,0,0,0,0,4.299450397,4.299450397,0,0
630,295,88403968,109654016,55103488,253161472,23396352,28369956864,207572992,1757184,0,89313,174194729,37536,147944138,18,9,49809,49070,58269,906850304,18919,2816434176,0,0,0,0,24.03846073,24.03846073,0,0
631,295,92020736,109006848,55107584,256135168,26357760,28363870208,207572992,1757184,0,89328,174247341,37546,147995790,14,9,50379,49460,58269,906850304,18919,2816434176,0,0,0,0,23.07692337,23.07692337,0,0
632,295,95453184,108630016,55111680,259194880,27066368,28363829248,207572992,1757184,0,89341,174298640,37556,148046877,11,9,47337,47141,58269,906850304,18922,2818797568,0,2,0,2180868,34.8623848,34.8623848,0,0
633,295,82153472,110559232,55111680,247824384,24748032,28366315520,207572992,1757184,0,89362,174353529,37566,148098777,20,9,52723,49852,58269,906850304,18928,2823524352,0,5,0,4540317,30.76922989,30.76922989,0,0
634,295,84426752,109686784,55111680,249225216,26607616,28364382208,207572992,1757184,0,89377,174405049,37576,148149879,14,9,49308,48908,58269,906850304,18931,2825887744,0,2,0,2261937,15.32509184,15.32509184,0,0
635,300,85147648,109408256,55111680,249667584,30531584,28359335936,207572992,1757184,0,89392,174456579,37586,148200981,14,9,49521,49110,58269,906850304,18931,2825887744,0,0,0,0,28.44473553,28.44473553,0,0
636,301,85364736,109359104,55111680,249835520,28241920,28362280960,207572992,1757184,0,89413,174518525,37596,148253051,20,9,59466,49985,58269,906850304,18934,2828251136,0,2,0,2268799,27.39251041,27.39251041,0,0
637,301,85053440,109580288,55111680,249745408,30044160,28360765440,207572992,1757184,0,89429,174570363,37606,148304153,15,9,49564,48860,58269,906850304,18940,2832977920,0,5,0,4519488,23.82075405,23.82075405,0,0
638,301,97079296,108457984,55111680,260648960,19558400,28373004288,207572992,1757184,0,89450,174626996,37616,148356018,20,9,54437,49854,58269,906850304,18943,2835341312,0,2,0,2271790,46.15384483,46.15384483,0,0
639,301,82235392,110972928,55111680,248320000,11165696,28400713728,207572992,1757184,0,89468,174678738,37626,148407654,17,9,49134,49033,58269,906850304,18943,2835341312,0,0,0,0,19.8113203,19.8113203,0,0
640,301,81580032,110972928,55119872,247672832,14065664,28399734784,207572992,1757184,0,89500,174752274,37636,148459401,30,9,69621,48992,58269,906850304,18952,2842431488,0,8,0,6712782,38.5714283,38.5714283,0,0
641,301,85204992,110084096,55123968,250413056,13123584,28402585600,207572992,1757184,0,89515,174803796,37646,148510505,14,9,49179,48780,58269,906850304,18997,2843017216,0,42,0,559093,23.80952311,23.80952311,0,0
642,301,87023616,109821952,55148544,251994112,16498688,28396363776,207572992,1757184,0,89534,174855731,37656,148561607,18,9,49917,49117,58269,906850304,18997,2843017216,0,0,0,0,26.92307758,26.92307758,0,0
643,299,94056448,108982272,55148544,258187264,18579456,28389842944,207572992,1757184,0,89582,174952077,37666,148615299,45,9,91420,50946,58269,906850304,18998,2843041792,0,0,0,23319,29.40700722,29.40700722,0,0
644,295,96505856,109002752,55148544,260657152,16515072,28391960576,207572992,1757184,0,89594,175003357,37676,148666395,11,9,48212,48039,58269,906850304,19000,2845405184,0,1,0,2222001,40.37206841,40.37206841,0,0
645,294,81588224,110972928,55148544,247709696,22437888,28379762688,207572992,1757184,0,89611,175055277,37686,148717497,16,9,49903,49117,58269,906850304,19000,2845405184,0,0,0,0,6.296676636,6.296676636,0,0
646,293,81592320,110972928,55152640,247717888,19660800,28381679616,207572992,1757184,0,89627,175107969,37696,148769180,15,9,50650,49681,58269,906850304,19029,2852536320,0,27,0,6854910,32.0375452,32.0375452,0,0
647,304,85450752,109834240,55169024,250454016,26943488,28374974464,207572992,1757184,0,89651,175163967,37706,148825227,23,9,53721,53768,58269,906850304,19030,2852728832,0,0,0,184684,36.05769253,36.05769253,0,0
648,304,85032960,109834240,55177216,250044416,30126080,28369281024,207572992,1757184,0,89673,175224878,37716,148877240,21,9,58393,49863,58269,906850304,19030,2852728832,0,0,0,0,15.8653841,15.8653841,0,0
649,304,84578304,110022656,55177216,249778176,30224384,28366749696,207572992,1757184,0,89692,175279704,37726,148928591,18,9,52154,48848,58269,906850304,19038,2859819008,0,7,0,6744667,39.52381039,39.52381039,0,0
650,305,94298112,108711936,55185408,258195456,25071616,28376875008,207572992,1757184,0,89708,175335339,37736,148980390,15,9,53294,49620,58269,906850304,19038,2859819008,0,0,0,0,38.43665886,38.43665886,0,0
651,305,100323328,108646400,55279616,264249344,24211456,28379955200,207572992,1757184,0,89722,175386762,37746,149031477,13,9,49275,48953,58269,906850304,19041,2862182400,0,2,0,2264677,29.32692242,29.32692242,0,0
652,305,81584128,112070656,56037376,249692160,22073344,28381569024,207572992,1757184,0,89742,175441742,37754,149083199,19,7,52830,49699,58289,906969088,19086,2865684480,19,43,114140,3365164,17.40571308,17.40571308,0,0
653,305,84389888,111185920,56045568,251621376,21155840,28384137216,207572992,1757184,0,89756,175493195,37764,149134316,12,8,46249,45947,58289,906969088,19195,2871205888,0,97,0,4963000,35.8952713,35.8952713,0,0
654,305,84480000,110981120,56070144,251531264,25362432,28376121344,207572992,1757184,0,89771,175544941,37774,149185418,14,9,49475,48859,58289,906969088,19195,2871205888,0,0,0,0,26.33345413,26.33345413,0,0
655,312,92553216,111079424,56074240,259706880,19996672,28387364864,207572992,1757184,0,89791,175602776,37784,149237268,19,9,55575,49824,58289,906969088,19216,2873769984,0,20,0,2463915,49.75728226,49.75728226,0,0
656,309,88932352,113115136,56090624,258138112,17342464,28390584320,207572992,1757184,0,89803,175654030,37794,149288370,11,9,48118,47975,58289,906969088,19216,2873769984,0,0,0,0,20.67536545,20.67536545,0,0
657,303,84852736,114114560,56094720,255062016,17592320,28387516416,207572992,1757184,0,89821,175709690,37802,149340143,17,7,53479,49744,58289,906969088,19218,2876133376,0,1,0,2270784,16.34615421,16.34615421,0,0
658,301,85942272,113733632,56094720,255770624,14868480,28392022016,207572992,1757184,0,89838,175761340,37812,149391245,16,9,49431,48907,58289,906969088,19224,2880860160,0,5,0,4523801,33.80952454,33.80952454,0,0
659,301,84582400,113528832,56102912,254214144,21790720,28377800704,207572992,1757184,0,89853,175812838,37822,149442347,14,9,49484,49103,58289,906969088,19224,2880860160,0,0,0,0,28.46807289,28.46807289,0,0
660,300,81592320,114552832,56102912,252248064,21987328,28377104384,207572992,1757184,0,89870,175864505,37832,149493434,16,9,49645,49088,58289,906969088,19224,2880860160,0,0,0,0,8.14102602,8.14102602,0,0
661,299,85057536,113520640,56102912,254681088,24141824,28371873792,207572992,1757184,0,89886,175916326,37842,149545038,15,9,49796,49588,58289,906969088,19224,2880860160,0,0,0,0,9.615384817,9.615384817,0,0
662,300,83116032,113733632,54796288,251645952,23498752,28374728704,207572992,1757184,0,89916,175981420,37850,149596473,28,7,62439,49337,58289,906969088,19232,2885754880,0,7,0,4695089,36.37820435,36.37820435,0,0
663,300,97808384,112394240,54816768,265019392,18731008,28380692480,207572992,1757184,0,89934,176034417,37860,149648134,17,9,50907,49624,58289,906969088,19237,2890481664,0,4,0,4540452,50,50,0,0
664,294,81600512,114692096,54816768,251109376,21196800,28377563136,207572992,1757184,0,89949,176085859,37868,149699124,14,7,48716,48288,58289,906969088,19237,2890481664,0,0,0,0,9.492362976,9.492362976,0,0
665,295,81608704,114692096,54824960,251125760,18407424,28380659712,207572992,1757184,0,89976,176154554,37878,149751337,25,9,65955,50131,58289,906969088,19240,2892845056,0,2,0,2269152,26.51410103,26.51410103,0,0
666,295,86065152,113807360,54829056,254701568,23547904,28374204416,207572992,1757184,0,89991,176206022,37888,149802441,14,9,49319,48970,58289,906969088,19246,2897571840,0,5,0,4529466,34.10540867,34.10540867,0,0
667,295,85245952,113528832,54829056,253603840,27676672,28364234752,207572992,1757184,0,90007,176257862,37898,149853543,15,9,49777,49068,58289,906969088,19246,2897571840,0,0,0,0,32.95787621,32.95787621,0,0
668,295,99549184,112369664,54833152,266752000,18735104,28383920128,207572992,1757184,0,90024,176311752,37908,149905261,16,9,51362,49291,58289,906969088,19249,2899935232,0,2,0,2252529,46.19047737,46.19047737,0,0
669,322,81604608,114692096,54845440,251142144,15728640,28400791552,207572992,1757184,0,90047,176378118,37918,149957293,22,9,63778,50002,58289,906969088,19249,2899935232,0,0,0,0,15.32509184,15.32509184,0,0
670,323,83841024,114245632,54853632,252940288,16093184,28401332224,207572992,1757184,0,90070,176439438,37928,150008710,21,9,58434,48997,58289,906969088,19299,2907471872,0,47,0,7181937,45.19230843,45.19230843,0,0
671,323,84287488,113541120,54890496,252719104,27455488,28380680192,207572992,1757184,0,90088,176491846,37938,150059812,17,9,50089,48841,58289,906969088,19300,2907496448,0,0,0,23488,36.4869709,36.4869709,0,0
672,322,84705280,113524736,54890496,253120512,24932352,28382707712,207572992,1757184,0,90110,176554880,37946,150111711,21,7,60620,49911,58289,906969088,19300,2907496448,0,0,0,0,16.82692242,16.82692242,0,0
673,321,84221952,113684480,54890496,252796928,27660288,28379557888,207572992,1757184,0,90127,176606483,37956,150162798,16,9,49120,48629,58289,906969088,19329,2914820096,0,27,0,6971370,32.85714245,32.85714245,0,0
674,326,91193344,112955392,54890496,259039232,22437888,28389478400,207572992,1757184,0,90141,176659098,37966,150214465,13,9,50540,49629,58289,906969088,19330,2916917248,0,0,0,2014460,39.12901306,39.12901306,0,0
675,326,93044736,112693248,54890496,260628480,21032960,28395159552,207572992,1757184,0,90158,176710806,37976,150265561,16,9,49537,48951,58289,906969088,19332,2917183488,0,1,0,255065,20.95238113,20.95238113,0,0
676,326,81317888,114679808,54890496,250888192,20492288,28395315200,207572992,1757184,0,90184,176773467,37986,150317659,24,9,60179,50035,58289,906969088,19340,2924273664,0,7,0,6809423,34.34465981,34.34465981,0,0
677,332,87797760,113659904,54886400,256344064,17207296,28405067776,207572992,1757184,0,90210,176826122,37996,150369218,24,9,50297,49250,58289,906969088,19340,2924273664,0,0,0,0,33.48443127,33.48443127,0,0
678,325,84189184,113590272,54898688,252678144,28155904,28380622848,207572992,1757184,0,90231,176878343,38006,150420305,20,9,49827,48745,58289,906969088,19340,2924273664,0,0,0,0,20.95238161,20.95238161,0,0
679,313,95510528,112406528,54915072,262832128,23158784,28380782592,207572992,1757184,0,90251,176931658,38016,150471957,19,9,51171,49575,58289,906969088,19342,2926637056,0,1,0,2268381,40.38461685,40.38461685,0,0
680,313,86654976,109707264,54915072,251277312,31248384,28371910656,207572992,1757184,0,90268,176983308,38026,150523593,16,9,49464,49451,58289,906969088,19342,2926637056,0,0,0,0,15.71428537,15.71428537,0,0
681,313,83947520,109719552,54915072,248582144,30556160,28373671936,207572992,1757184,0,90286,177037933,38036,150574878,17,9,52082,48897,58289,906969088,19351,2933727232,0,8,0,6760105,39.52380943,39.52380943,0,0
682,313,86179840,109584384,54915072,250679296,30052352,28374257664,207572992,1757184,0,90302,177089771,38046,150625980,15,9,49828,49120,58289,906969088,19351,2933727232,0,0,0,0,12.98076987,12.98076987,0,0
683,312,84185088,109502464,54919168,248606720,35074048,28365438976,207572992,1757184,0,90322,177141962,38056,150677065,19,9,49907,48849,58289,906969088,19351,2933727232,0,0,0,0,20.52655697,20.52655697,0,0
684,308,83787776,109834240,54919168,248541184,33230848,28363300864,207572992,1757184,0,90338,177193812,38066,150728152,15,9,49800,49067,58289,906969088,19351,2933727232,0,0,0,0,15.38461494,15.38461494,0,0
685,307,81289216,110469120,54919168,246677504,32784384,28362768384,207572992,1757184,0,90353,177245295,38076,150779239,14,9,49456,49076,58289,906969088,19351,2933727232,0,0,0,0,6.25,6.25,0,0
686,300,81289216,110469120,54919168,246677504,32903168,28359041024,207572992,1757184,0,90368,177296806,38086,150830322,14,9,49486,49075,58289,906969088,19351,2933727232,0,0,0,0,7.211538553,7.211538553,0,0
687,299,94789632,108367872,54931456,258088960,26210304,28372455424,207572992,1757184,0,90383,177349099,38096,150881972,14,9,50251,49633,58289,906969088,19351,2933727232,0,0,0,0,38.22802258,38.22802258,0,0
688,296,81313792,110534656,54931456,246779904,26791936,28368474112,207572992,1757184,0,90401,177400762,38106,150933059,17,9,49413,48862,58289,906969088,19351,2933727232,0,0,0,0,9.578754902,9.578754902,0,0
689,296,84021248,110039040,54931456,248991744,26263552,28369092608,207572992,1757184,0,90414,177452282,38114,150984032,12,7,49506,48981,58289,906969088,19351,2933727232,0,0,0,0,9.615384579,9.615384579,0,0
690,296,86216704,109527040,54931456,250675200,29700096,28362735616,207572992,1757184,0,90430,177504310,38124,151035117,15,9,49703,48802,58289,906969088,19351,2933727232,0,0,0,0,25.00000095,25.00000095,0,0
691,296,94699520,108367872,54931456,257998848,28016640,28366622720,207572992,1757184,0,90449,177557049,38134,151086771,18,9,50618,49577,58289,906969088,19351,2933727232,0,0,0,0,36.40567684,36.40567684,0,0
692,296,81301504,110534656,54931456,246767616,26873856,28365467648,207572992,1757184,0,90465,177609519,38144,151138459,15,9,50300,49550,58289,906969088,19354,2936090624,0,2,0,2265669,20.05952358,20.05952358,0,0
693,298,85024768,109645824,54931456,249602048,28798976,28364017664,207572992,1757184,0,90479,177660925,38154,151189561,13,9,48982,48693,58289,906969088,19360,2940817408,0,5,0,4503976,29.52380943,29.52380943,0,0
694,298,84451328,109527040,54931456,248909824,32530432,28356702208,207572992,1757184,0,90494,177712391,38164,151240663,14,9,49014,48667,58289,906969088,19360,2940817408,0,0,0,0,23.33333349,23.33333349,0,0
695,297,82944000,109645824,54939648,247529472,30507008,28358656000,207572992,1757184,0,90521,177781525,38174,151292797,25,9,66390,50064,58289,906969088,19366,2945544192,0,5,0,4539183,34.0293045,34.0293045,0,0
696,297,84762624,109654016,54947840,249364480,29614080,28358791168,207572992,1757184,0,90535,177832965,38184,151344402,13,9,49374,49533,58289,906969088,19368,2945556480,0,1,0,11794,25.57412243,25.57412243,0,0
697,297,92356608,108908544,54960128,256225280,28078080,28363108352,207572992,1757184,0,90551,177885487,38194,151395568,15,9,50107,48813,58289,906969088,19368,2945556480,0,0,0,0,33.33333397,33.33333397,0,0
698,297,81567744,110534656,54980608,247083008,25444352,28365635584,207572992,1757184,0,90579,177950522,38204,151447718,26,9,62375,50017,58289,906969088,19413,2950856704,0,43,0,5083454,29.32692337,29.32692337,0,0
699,297,87711744,109428736,54984704,252125184,24420352,28369965056,207572992,1757184,0,90593,178002079,38214,151498820,12,9,47491,47072,58289,906969088,19416,2953228288,0,2,0,2184591,40.82568836,40.82568836,0,0
700,297,84111360,109502464,54984704,248598528,30953472,28357386240,207572992,1757184,0,90610,178054395,38224,151549922,16,9,50062,48900,58289,906969088,19417,2953248768,0,0,0,19597,19.99999952,19.99999952,0,0
701,295,102461440,108367872,54992896,265822208,18522112,28375138304,207572992,1757184,0,90626,178106960,38234,151601583,15,9,50464,49596,58289,906969088,19417,2953248768,0,0,0,0,34.9736042,34.9736042,0,0
702,295,87764992,111091712,55001088,253857792,23175168,28370751488,207572992,1757184,0,90639,178158259,38244,151652670,12,9,49116,48913,58289,906969088,19417,2953248768,0,0,0,0,13.7518146,13.7518146,0,0
703,293,81313792,111984640,55029760,248328192,20402176,28372213760,207572992,1757184,0,90665,178222766,38254,151704752,24,9,61945,50014,58289,906969088,19444,2958209024,0,25,0,4763316,35.43956089,35.43956089,0,0
704,292,87711744,111009792,55033856,253755392,18812928,28376150016,207572992,1757184,0,90677,178274092,38262,151755742,11,7,49275,48952,58289,906969088,19447,2960572416,0,2,0,2268962,34.26064301,34.26064301,0,0
705,302,84094976,110960640,55058432,250114048,28090368,28363952128,207572992,1757184,0,90702,178330166,38272,151812365,23,9,53799,54325,58289,906969088,19447,2960572416,0,0,0,0,30,30,0,0
706,302,84758528,110858240,55123968,250740736,24870912,28366823424,207572992,1757184,0,90731,178396830,38280,151864452,27,7,64038,50035,58289,906969088,19447,2960572416,0,0,0,0,23.55769253,23.55769253,0,0
707,302,84627456,111104000,55144448,250875904,27815936,28363620352,207572992,1757184,0,90747,178448373,38290,151915539,15,9,48947,48514,58289,906969088,19452,2965299200,0,4,0,4488758,23.98809481,23.98809481,0,0
708,303,84180992,111497216,55148544,250826752,28614656,28361355264,207572992,1757184,0,90762,178500119,38300,151966641,14,9,49709,49090,58289,906969088,19452,2965299200,0,0,0,0,13.37912083,13.37912083,0,0
709,305,92545024,110317568,55148544,258011136,27291648,28367007744,207572992,1757184,0,90777,178552336,38310,152018293,14,9,49763,49224,58289,906969088,19452,2965299200,0,0,0,0,34.76190567,34.76190567,0,0
710,305,81285120,111984640,55148544,248418304,24522752,28369534976,207572992,1757184,0,90795,178604990,38320,152069981,17,9,50581,49653,58289,906969088,19459,2970058752,0,6,0,4572179,30.50784206,30.50784206,0,0
711,305,83243008,111108096,55148544,249499648,26103808,28368551936,207572992,1757184,0,90817,178657201,38330,152121083,21,9,49913,48852,58289,906969088,19461,2972422144,0,1,0,2259373,10.41778994,10.41778994,0,0
712,305,84525056,110915584,55148544,250589184,29626368,28361297920,207572992,1757184,0,90834,178708849,38340,152172183,16,9,49614,49087,58289,906969088,19461,2972422144,0,0,0,0,26.01017094,26.01017094,0,0
713,311,94633984,109817856,55156736,259608576,26345472,28370534400,207605760,1757184,0,90855,178761838,38350,152223837,20,9,50887,49605,58306,907038720,19495,2972782592,16,32,66870,346152,52.15179253,52.15179253,0,0
714,311,83988480,111509504,55156736,250654720,26464256,28370251776,207605760,1757184,0,90871,178813507,38360,152274954,15,9,49647,49117,58306,907038720,19495,2972782592,0,0,0,0,8.594321966,8.594321966,0,0
715,300,83124224,111165440,55156736,249446400,26181632,28365041664,207605760,1757184,0,90887,178866007,38370,152326640,15,9,50437,49655,58306,907038720,19503,2979872768,0,7,0,6811594,31.25,31.25,0,0
716,299,85372928,111116288,55156736,251645952,25546752,28365664256,207605760,1757184,0,90902,178917577,38378,152377630,14,7,48425,47881,58306,907038720,19503,2979872768,0,0,0,0,21.16910601,21.16910601,0,0
717,299,83673088,109903872,55164928,248741888,33644544,28352380928,207605760,1757184,0,90918,178969407,38388,152428717,15,9,49628,48917,58306,907038720,19503,2979872768,0,0,0,0,14.8214283,14.8214283,0,0
718,293,81260544,110477312,55164928,246902784,33906688,28349186048,207605760,1757184,0,90932,179020798,38398,152479804,13,9,49364,49072,58306,907038720,19503,2979872768,0,0,0,0,6.70787549,6.70787549,0,0
719,293,81260544,110477312,55164928,246902784,33988608,28349186048,207605760,1757184,0,90944,179072065,38408,152530887,11,9,49245,49069,58306,907038720,19503,2979872768,0,0,0,0,5.307132125,5.307132125,0,0
720,295,83374080,109883392,55164928,248422400,33845248,28350226432,207605760,1757184,0,90957,179123575,38418,152581970,12,9,49505,49094,58306,907038720,19503,2979872768,0,0,0,0,11.53846109,11.53846109,0,0
721,295,81260544,110469120,55164928,246894592,33902592,28350226432,207605760,1757184,0,90970,179174944,38426,152632943,12,7,49308,48928,58306,907038720,19503,2979872768,0,0,0,0,6.227106571,6.227106571,0,0
722,295,81260544,110469120,55164928,246894592,33456128,28350226432,207605760,1757184,0,90980,179226099,38434,152683914,9,7,49151,48974,58306,907038720,19503,2979872768,0,0,0,0,4.831030607,4.831030607,0,0
723,295,81260544,110469120,55164928,246894592,33644544,28350226432,207605760,1757184,0,91001,179278018,38444,152734997,20,9,49901,49097,58306,907038720,19503,2979872768,0,0,0,0,7.174908638,7.174908638,0,0
724,297,81260544,110469120,55160832,246890496,33751040,28351291392,207605760,1757184,0,91021,179330223,38454,152786080,19,9,50126,49048,58306,907038720,19503,2979872768,0,0,0,0,5.769231021,5.769231021,0,0
725,297,86827008,109383680,55160832,251371520,31838208,28351852544,207605760,1757184,0,91037,179382010,38464,152837661,15,9,49775,49577,58306,907038720,19503,2979872768,0,0,0,0,17.30769205,17.30769205,0,0
726,297,101388288,108384256,55160832,264933376,21237760,28374781952,207605760,1757184,0,91063,179442857,38474,152889142,24,9,57986,49061,58306,907038720,19526,2982461440,0,21,0,2466994,44.76190376,44.76190376,0,0
727,323,81604608,110563328,55238656,247406592,18665472,28391120896,207605760,1757184,0,91086,179495376,38484,152940843,22,9,50457,49671,58306,907038720,19545,2985144320,0,18,0,2577580,25.48076916,25.48076916,0,0
728,324,82202624,110100480,55238656,247541760,20807680,28390023168,207605760,1757184,0,91106,179547334,38494,152991945,19,9,49936,49113,58306,907038720,19556,2989912064,0,10,0,4582206,15.30219746,15.30219746,0,0
729,324,82845696,109461504,55238656,247545856,22335488,28386508800,207605760,1757184,0,91122,179599374,38504,153043047,15,9,50001,49100,58306,907038720,19557,2989932544,0,0,0,19677,6.730769515,6.730769515,0,0
730,324,84787200,109244416,55238656,249270272,27484160,28377837568,207605760,1757184,0,91138,179650968,38514,153094137,15,9,49525,49042,58306,907038720,19557,2989932544,0,0,0,0,23.23562336,23.23562336,0,0
731,324,93270016,108408832,55238656,256917504,24141824,28382621696,207605760,1757184,0,91156,179706381,38522,153145874,17,7,53242,49710,58306,907038720,19580,2992521216,0,22,0,2487273,37.30311394,37.30311394,0,0
732,328,87318528,110776320,55238656,253333504,22016000,28387684352,207605760,1757184,0,91178,179761497,38532,153197707,21,9,52748,49606,58306,907038720,19585,2997248000,0,4,0,4523744,42.8571434,42.8571434,0,0
733,326,83738624,110792704,55242752,249774080,21434368,28390105088,207605760,1757184,0,91192,179813147,38542,153248809,13,9,49257,48735,58306,907038720,19588,2999611392,0,2,0,2253927,21.98260021,21.98260021,0,0
