phoneType,iosVersion,embedMod,mem,duration,networkType,methodName,cpu
"iPhone4,1",7.0.2,0,28,62,1,conn_sync,28
"iPhone4,1",7.0.2,0,28,72,1,conn_sync,28
"iPhone4,1",7.0.2,0,28,118,1,conn_sync,16
"iPhone4,1",7.0.2,0,28,69,1,conn_sync,14
"iPhone4,1",7.0.2,0,28,77,1,conn_sync,37
"iPhone4,1",7.0.2,0,29,107,1,conn_sync,18
"iPhone4,1",7.0.2,0,29,64,1,conn_sync,33
"iPhone4,1",7.0.2,0,29,136,1,conn_sync,20
"iPhone4,1",7.0.2,0,29,69,1,conn_sync,14
"iPhone4,1",7.0.2,0,29,66,1,conn_sync,33
"iPhone4,1",7.0.2,0,29,206,1,conn_sync,14
"iPhone4,1",7.0.2,0,29,100,1,conn_sync,18
"iPhone4,1",7.0.2,0,29,195,1,conn_sync,10
"iPhone4,1",7.0.2,0,29,43,1,conn_sync,50
"iPhone4,1",7.0.2,0,29,62,1,conn_sync,16
"iPhone4,1",7.0.2,0,29,52,1,conn_sync,33
"iPhone4,1",7.0.2,0,29,62,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,228,1,conn_sync,12
"iPhone4,1",7.0.2,0,30,37,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,29,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,41,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,38,1,conn_sync,40
"iPhone4,1",7.0.2,0,30,55,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,27,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,33,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,43,1,conn_sync,25
"iPhone4,1",7.0.2,0,30,89,1,conn_sync,20
"iPhone4,1",7.0.2,0,30,44,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,155,1,conn_sync,12
"iPhone4,1",7.0.2,0,31,42,1,conn_sync,25
"iPhone4,1",7.0.2,0,31,107,1,conn_sync,18
"iPhone4,1",7.0.2,0,31,80,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,33,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,83,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,72,1,conn_sync,14
"iPhone4,1",7.0.2,0,31,70,1,conn_sync,28
"iPhone4,1",7.0.2,0,31,38,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,72,1,conn_sync,28
"iPhone4,1",7.0.2,0,31,52,1,conn_sync,33
