phoneType,iosVersion,embedMod,Mem,Duration,networkType,methodName,Cpu
"iPhone4,1",7.0.2,0,20,44,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,52,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,108,1,startSyncRequest,9
"iPhone4,1",7.0.2,0,20,32,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,565,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,84,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,43,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,295,1,startSyncRequest,0
"iPhone4,1",7.0.2,0,20,156,1,startSyncRequest,11
"iPhone4,1",7.0.2,0,20,41,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,45,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,75,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,79,1,startSyncRequest,11
"iPhone4,1",7.0.2,0,20,50,1,startSyncRequest,0
"iPhone4,1",7.0.2,0,20,364,1,startSyncRequest,5
"iPhone4,1",7.0.2,0,20,237,1,startSyncRequest,4
"iPhone4,1",7.0.2,0,20,64,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,34,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,70,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,63,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,61,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,33,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,53,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,61,1,startSyncRequest,0
"iPhone4,1",7.0.2,0,20,70,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,100,1,startSyncRequest,18
"iPhone4,1",7.0.2,0,20,66,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,43,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,74,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,201,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,37,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,52,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,56,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,85,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,61,1,startSyncRequest,0
"iPhone4,1",7.0.2,0,20,38,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,36,1,startSyncRequest,25
