#,Total Threads,Physical Memory Wired,Physical Memory Active,Physical Memory Inactive,Physical Memory Used,Physical Memory Free,VM Size,Page Ins,Page Outs,Swap Used,Net Packets In,Net Bytes In,Net Packets Out,Net Bytes Out,Net Packets In Per Second,Net Packets Out Per Second,Net Bytes In Per Second,Net Bytes Out Per Second,Disk Read Ops,Disk Bytes Read,Disk Write Ops,Disk Bytes Written,Disk Read Ops Per Second,Disk Write Ops Per Second,Disk Bytes Read Per Second,Disk Bytes Written Per Second,% Total Load,% User Load,% System Load,% Nice Load
0,345,100671488,98471936,64405504,263548928,57352192,29696737280,370655232,8462336,0,281125,654988657,138381,597801915,<null>,<null>,<null>,<null>,156154,1995931648,79477,17925910528,<null>,<null>,<null>,<null>,44.80015945,44.80015945,0,0
251,303,101683200,106348544,58134528,266166272,24395776,29543317504,371593216,8863744,0,285902,669396051,141135,611311844,17,9,52281,51298,156353,1998491648,80732,18409377792,0,3,0,2416033,41.83541489,41.83541489,0,0
252,307,85614592,108511232,58134528,252260352,25272320,29544525824,371593216,8863744,0,285922,669450244,141145,611365472,19,9,51544,51007,156353,1998491648,80732,18409377792,0,0,0,0,10.78733921,10.78733921,0,0
253,307,87470080,107638784,58134528,253243392,25939968,29544767488,371593216,8863744,0,285939,669504990,141155,611418615,16,9,51952,50431,156353,1998491648,80741,18416787456,0,8,0,7031636,32.85714245,32.85714245,0,0
254,305,89513984,107622400,58134528,255270912,25255936,29543809024,371593216,8863744,0,285951,669558486,141165,611471709,11,9,51313,50928,156353,1998491648,80741,18416787456,0,0,0,0,20.27632523,20.27632523,0,0
255,310,87764992,107798528,58134528,253698048,29118464,29540585472,371593216,8863744,0,285965,669612189,141173,611524676,13,7,51492,50786,156353,1998491648,80741,18416787456,0,0,0,0,17.23443174,17.23443174,0,0
256,310,101593088,106323968,58138624,266055680,24686592,29547048960,371593216,8863744,0,285982,669666993,141183,611578320,16,9,52569,51456,156353,1998491648,80744,18419257344,0,2,0,2369181,43.0357151,43.0357151,0,0
257,306,85618688,108511232,58155008,252284928,24195072,29543079936,371593216,8863744,0,286005,669731155,141193,611632410,22,9,61589,51921,156353,1998491648,80745,18421166080,0,0,0,1832218,15.36754465,15.36754465,0,0
258,306,89882624,107626496,58220544,255729664,26034176,29544316928,371593216,8863744,0,286020,669784639,141203,611685498,14,9,51349,50969,156353,1998491648,80753,18426667008,0,7,0,5281386,39.05116081,39.05116081,0,0
259,306,91955200,107610112,58220544,257785856,27803648,29540122624,371593216,8863744,0,286036,669838503,141213,611738592,15,9,51618,50880,156353,1998491648,80753,18426667008,0,0,0,0,20.81310654,20.81310654,0,0
260,306,88494080,107429888,58220544,254144512,33935360,29528977408,371593216,8863744,0,286049,669891826,141223,611791671,12,9,50900,50667,156353,1998491648,80753,18426667008,0,0,0,0,15.17597914,15.17597914,0,0
261,304,87846912,107769856,58540032,254156800,33144832,29527965696,371593216,8863744,0,286066,669945451,141233,611844748,16,9,50893,50373,156420,1998880768,80884,18427854848,63,124,369296,1127327,26.75072575,26.75072575,0,0
262,302,85610496,108425216,58540032,252575744,33054720,29526900736,371593216,8863744,0,286081,669998924,141243,611897857,14,9,51291,50942,156420,1998880768,80901,18428006400,0,16,0,145369,8.095238686,8.095238686,0,0
263,302,85610496,108425216,58540032,252575744,33173504,29526900736,371593216,8863744,0,286094,670052258,141253,611950947,12,9,51194,50959,156420,1998880768,80901,18428006400,0,0,0,0,4.812359899,4.812359899,0,0
264,297,95420416,106770432,58548224,260739072,28663808,29532827648,371593216,8863744,0,286109,670105977,141263,612005525,14,9,51514,52338,156421,1998884864,80901,18428006400,0,0,3927,0,33.54395676,33.54395676,0,0
265,297,100589568,106565632,58548224,265703424,21561344,29543186432,371625984,8863744,0,286131,670161623,141273,612059244,21,9,53426,51576,156422,1998917632,80901,18428006400,0,0,31461,0,16.41616917,16.41616917,0,0
266,298,91750400,109027328,58548224,259325952,22700032,29542678528,371625984,8863744,0,286144,670214953,141283,612112330,12,9,51071,50837,156422,1998917632,80901,18428006400,0,0,0,0,17.56064701,17.56064701,0,0
267,298,88313856,108949504,58548224,255811584,26632192,29536079872,371625984,8863744,0,286156,670268184,141293,612165409,11,9,50847,50701,156422,1998917632,80901,18428006400,0,0,0,0,14.79395628,14.79395628,0,0
268,298,101048320,106467328,58552320,266067968,25395200,29537513472,371625984,8863744,0,286176,670322808,141303,612219053,19,9,52362,51423,156422,1998917632,80901,18428006400,0,0,0,0,37.36263752,37.36263752,0,0
269,298,85614592,109973504,58552320,254140416,24956928,29537914880,371625984,8863744,0,286207,670389543,141313,612273129,29,9,64060,51909,156422,1998917632,80906,18432946176,0,4,0,4741824,24.99999905,24.99999905,0,0
270,299,92020736,109002752,55361536,256385024,26816512,29541462016,371625984,8863744,0,286222,670443065,141323,612326223,14,9,51050,50642,156425,1998929920,80910,18435420160,2,3,11720,2359739,40.20604324,40.20604324,0,0
271,298,88821760,108892160,55361536,253075456,32784384,29528985600,371625984,8863744,0,286237,670496568,141333,612379330,14,9,51282,50902,156425,1998929920,80910,18435420160,0,0,0,0,16.27289343,16.27289343,0,0
272,298,85606400,109916160,55361536,250884096,33148928,29528821760,371625984,8863744,0,286254,670550475,141343,612432409,16,9,51760,50965,156425,1998929920,80910,18435420160,0,0,0,0,5.769230843,5.769230843,0,0
273,326,104554496,107966464,55406592,267927552,20692992,29561966592,371625984,8863744,0,286274,670605513,141353,612486051,19,9,52777,51439,156427,1998938112,80910,18435420160,1,0,7855,0,29.65659332,29.65659332,0,0
274,326,91963392,109080576,55406592,256450560,27271168,29554692096,371625984,8863744,0,286289,670659001,141363,612539143,14,9,50795,50419,156427,1998938112,80910,18435420160,0,0,0,0,19.45642424,19.45642424,0,0
275,329,85651456,109973504,55463936,251088896,24379392,29558927360,371625984,8863744,0,286312,670725651,141373,612593219,22,9,63913,51855,156427,1998938112,80940,18440609792,0,28,0,4976545,37.89644051,37.89644051,0,0
276,329,91971584,108859392,55472128,256303104,23363584,29563629568,371625984,8863744,0,286326,670779153,141381,612646201,13,7,51325,50826,156429,1998946304,80943,18443079680,1,2,7858,2369397,35.47619057,35.47619057,0,0
277,332,85610496,109916160,55476224,251002880,32399360,29547921408,371625984,8863744,0,286338,670832380,141391,612699308,11,9,50956,50841,156429,1998946304,80943,18443079680,0,0,0,0,13.46153831,13.46153831,0,0
278,332,101376000,106467328,55480320,263323648,28418048,29553917952,371625984,8863744,0,286354,670887191,141401,612752954,15,9,52621,51503,156429,1998946304,80943,18443079680,0,0,0,0,34.28571415,34.28571415,0,0
279,333,85630976,109973504,55480320,251084800,29138944,29554221056,371625984,8863744,0,286372,670940910,141411,612806033,17,9,51186,50576,156429,1998946304,80943,18443079680,0,0,0,0,10.09615374,10.09615374,0,0
280,332,88928256,109158400,55484416,253571072,26316800,29558919168,371625984,8863744,0,286397,671007362,141421,612860173,23,9,63429,51677,156429,1998946304,80951,18450489344,0,7,0,7072657,41.90476036,41.90476036,0,0
281,332,91824128,109072384,55484416,256380928,25600000,29560049664,371625984,8863744,0,286410,671060732,141431,612913267,12,9,50922,50659,156429,1998946304,80951,18450489344,0,0,0,0,21.09432173,21.09432173,0,0
282,302,87764992,109318144,55508992,252592128,32681984,29531971584,371625984,8863744,0,286420,671113811,141441,612966346,9,9,50681,50681,156429,1998946304,80951,18450489344,0,0,0,0,12.85714293,12.85714293,0,0
283,303,89047040,108834816,55508992,253390848,32342016,29533007872,371625984,8863744,0,286431,671166942,141451,613020453,10,9,51010,51947,156429,1998946304,80951,18450489344,0,0,0,0,13.46153831,13.46153831,0,0
284,303,87285760,109088768,55508992,251883520,31969280,29533007872,371625984,8863744,0,286446,671221859,141461,613074116,14,9,52736,51532,156429,1998946304,80951,18450489344,0,0,0,0,8.127289772,8.127289772,0,0
285,304,87269376,109105152,55508992,251883520,31920128,29533532160,371625984,8863744,0,286471,671289799,141469,613127673,23,7,65219,51412,156429,1998946304,80957,18455429120,0,5,0,4741992,30.29588509,30.29588509,0,0
286,304,97480704,107921408,55521280,260923392,28762112,29538426880,371630080,8863744,0,286490,671344999,141479,613181334,18,9,52734,51264,156430,1998970880,80957,18455429120,0,0,23478,0,48.00435257,48.00435257,0,0
287,302,86810624,109531136,55521280,251863040,28368896,29538353152,371630080,8863744,0,286506,671398921,141489,613235021,15,9,51777,51552,156431,1998974976,80965,18462838784,0,7,3933,7115024,31.73077011,31.73077011,0,0
288,300,86798336,109473792,55521280,251793408,28733440,29537292288,371630080,8863744,0,286522,671452510,141499,613288122,15,9,51436,50968,156431,1998974976,80965,18462838784,0,0,0,0,5.769230604,5.769230604,0,0
289,299,88813568,108945408,55521280,253280256,31924224,29530001408,371630080,8863744,0,286535,671506012,141509,613341197,12,9,51256,50847,156431,1998974976,80965,18462838784,0,0,0,0,24.90842533,24.90842533,0,0
290,307,97349632,107921408,55521280,260792320,28581888,29540007936,371630080,8863744,0,286551,671560302,141519,613394975,15,9,52100,51609,156431,1998974976,80965,18462838784,0,0,0,0,37.31227112,37.31227112,0,0
291,308,85626880,109965312,55521280,251113472,28766208,29540577280,371630080,8863744,0,286570,671614750,141529,613448054,18,9,52241,50928,156431,1998974976,80995,18463252480,0,28,0,396931,8.224421501,8.224421501,0,0
292,310,88186880,109092864,55529472,252809216,27652096,29543956480,371630080,8863744,0,286600,671671426,141539,613502032,28,9,54301,51716,156431,1998974976,81003,18470662144,0,7,0,7099289,32.38095188,32.38095188,0,0
293,310,90120192,108888064,55529472,254537728,26984448,29543907328,371630080,8863744,0,286631,671726364,141549,613555126,29,9,52724,50954,156431,1998974976,81003,18470662144,0,0,0,0,22.17139578,22.17139578,0,0
294,315,85635072,109907968,55529472,251072512,31862784,29538541568,371630080,8863744,0,286658,671781199,141559,613608205,25,9,52525,50843,156431,1998974976,81003,18470662144,0,0,0,0,14.76190472,14.76190472,0,0
295,315,85635072,109907968,55529472,251072512,31457280,29538541568,371630080,8863744,0,286679,671835708,141569,613661284,20,9,52312,50940,156431,1998974976,81003,18470662144,0,0,0,0,6.217948914,6.217948914,0,0
296,315,85635072,109907968,55529472,251072512,31576064,29538541568,371630080,8863744,0,286698,671889497,141579,613714359,18,9,51566,50881,156431,1998974976,81003,18470662144,0,0,0,0,5.769230843,5.769230843,0,0
297,318,87744512,109318144,55529472,252592128,31318016,29540139008,371630080,8863744,0,286717,671943250,141589,613767434,18,9,51646,50995,156431,1998974976,81003,18470662144,0,0,0,0,11.05769229,11.05769229,0,0
298,314,85630976,109899776,55529472,251060224,33247232,29533839360,371630080,8863744,0,286733,671997097,141599,613820511,15,9,51686,50947,156431,1998974976,81003,18470662144,0,0,0,0,7.244212389,7.244212389,0,0
299,312,85630976,109899776,55529472,251060224,33386496,29532774400,371630080,8863744,0,286750,672050816,141609,613873586,16,9,51533,50915,156431,1998974976,81003,18470662144,0,0,0,0,6.222527504,6.222527504,0,0
300,313,85630976,109899776,55529472,251060224,33509376,29533306880,371630080,8863744,0,286770,672104683,141619,613926661,19,9,51651,50892,156431,1998974976,81003,18470662144,0,0,0,0,5.769230843,5.769230843,0,0
301,307,85630976,109899776,55529472,251060224,33705984,29530112000,371630080,8863744,0,286780,672157758,141629,613979736,9,9,50951,50951,156431,1998974976,81003,18470662144,0,0,0,0,4.766483635,4.766483635,0,0
302,307,98705408,108007424,55529472,262242304,29380608,29538603008,371630080,8863744,0,286795,672211223,141639,614033303,14,9,51309,51407,156432,1998979072,81003,18470662144,0,0,3930,0,25.83791256,25.83791256,0,0
303,303,102686720,108068864,55631872,266387456,22040576,29551452160,371630080,8863744,0,286813,672273359,141647,614086673,17,7,59470,51080,156432,1998979072,81006,18473132032,0,2,0,2363920,32.8571434,32.8571434,0,0
304,303,85716992,109993984,55631872,251342848,18550784,29554053120,371630080,8863744,0,286828,672327874,141657,614140366,14,9,52313,51524,156432,1998979072,81030,18475835392,0,23,0,2594188,26.08756542,26.08756542,0,0
305,302,87199744,109150208,55631872,251981824,21573632,29551964160,371630080,8863744,0,286840,672381152,141667,614193460,11,9,50545,50371,156432,1998979072,81035,18480775168,0,4,0,4686450,15.49176741,15.49176741,0,0
306,302,86675456,109260800,55631872,251568128,22675456,29548183552,371630080,8863744,0,286850,672434244,141677,614246552,9,9,50961,50961,156433,1998983168,81035,18480775168,0,0,3931,0,4.35492897,4.35492897,0,0
307,296,89165824,108679168,55631872,253476864,28127232,29533515776,371630080,8863744,0,286867,672488175,141687,614299628,16,9,51788,50967,156433,1998983168,81035,18480775168,0,0,0,0,23.87362576,23.87362576,0,0
308,297,110424064,106459136,55644160,272527360,19316736,29554290688,371630080,8863744,0,286883,672545218,141697,614353469,15,9,54806,51729,156433,1998983168,81038,18483245056,0,2,0,2373035,46.15384483,46.15384483,0,0
309,298,85745664,109629440,55644160,251019264,16371712,29557456896,371630080,8863744,0,286907,672613580,141707,614407624,23,9,65617,51980,156433,1998983168,81044,18488184832,0,5,0,4741441,34.1346159,34.1346159,0,0
310,300,88821760,108773376,55648256,253243392,15736832,29562716160,371630080,8863744,0,286927,672667780,141717,614460720,19,9,52006,50946,156433,1998983168,81047,18490654720,0,2,0,2369913,18.26923084,18.26923084,0,0
311,300,88825856,108572672,55648256,253046784,23777280,29546303488,371630080,8863744,0,286944,672722019,141725,614513702,16,7,52051,50845,156433,1998983168,81047,18490654720,0,0,0,0,25.28846169,25.28846169,0,0
312,300,105705472,107544576,55648256,268898304,16449536,29558202368,371630080,8863744,0,286966,672784508,141735,614567675,21,9,60057,51872,156433,1998983168,81050,18493124608,0,2,0,2373767,43.05860901,43.05860901,0,0
313,306,85737472,109629440,55648256,251015168,18571264,29559103488,371630080,8863744,0,286983,672838360,141745,614620769,16,9,51538,50813,156433,1998983168,81050,18493124608,0,0,0,0,12.01923084,12.01923084,0,0
314,307,87437312,108740608,55652352,251830272,15613952,29562978304,371630080,8863744,0,287003,672893254,141755,614674978,19,9,52706,52048,156433,1998983168,81053,18495594496,0,2,0,2371469,23.6650486,23.6650486,0,0
315,307,87212032,108871680,55652352,251736064,18378752,29561008128,371630080,8863744,0,287018,672946776,141765,614728072,14,9,50986,50579,156433,1998983168,81057,18500534272,0,3,0,4705808,16.57232714,16.57232714,0,0
316,307,88608768,108572672,55652352,252833792,23322624,29551194112,371630080,8863744,0,287031,673000154,141773,614781054,12,7,51217,50837,156433,1998983168,81057,18500534272,0,0,0,0,23.55769157,23.55769157,0,0
317,307,89079808,108568576,55652352,253300736,27320320,29542400000,371630080,8863744,0,287051,673062141,141783,614835052,19,9,59492,51825,156433,1998983168,81057,18500534272,0,0,0,0,12.93498182,12.93498182,0,0
318,304,88576000,108695552,55652352,252923904,29581312,29536980992,371630080,8863744,0,287068,673116014,141793,614888129,16,9,50836,50085,156433,1998983168,81065,18507943936,0,7,0,6992083,35.22306442,35.22306442,0,0
319,304,87920640,109105152,55652352,252678144,28909568,29538140160,371630080,8863744,0,287083,673169774,141803,614941303,14,9,51130,50572,156433,1998983168,81098,18508394496,0,31,0,428519,11.42857075,11.42857075,0,0
320,303,97255424,106565632,55652352,259473408,23588864,29550088192,371630080,8863744,0,287099,673225702,141813,614995028,15,9,53282,51183,156434,1998987264,81100,18510864384,0,1,3902,2353044,39.99999905,39.99999905,0,0
321,303,87089152,107671552,55652352,250413056,25587712,29545721856,371630080,8863744,0,287113,673279139,141823,615048657,13,9,51210,51394,156434,1998987264,81103,18513334272,0,2,0,2366965,16.28663015,16.28663015,0,0
322,303,86986752,107716608,55652352,250355712,23113728,29548191744,371630080,8863744,0,287129,673333351,141833,615102411,15,9,52015,51576,156434,1998987264,81106,18515804160,0,2,0,2369831,20.72908831,20.72908831,0,0
323,296,88911872,107499520,55652352,252063744,27811840,29537218560,371630080,8863744,0,287142,673386793,141841,615155393,12,7,51273,50832,156434,1998987264,81109,18518274048,0,2,0,2369681,20.99358892,20.99358892,0,0
324,298,94502912,107073536,55656448,257232896,25546752,29539995648,371630080,8863744,0,287168,673448333,141851,615209380,24,9,58777,51563,156434,1998987264,81109,18518274048,0,0,0,0,24.41391945,24.41391945,0,0
325,298,102019072,106782720,55656448,264458240,23322624,29547429888,371630080,8863744,0,287189,673502360,141861,615262459,19,9,50475,49589,156434,1998987264,81112,18520743936,0,2,0,2307530,29.4392519,29.4392519,0,0
326,298,85454848,108544000,55656448,249655296,20205568,29550063616,371630080,8863744,0,287203,673556080,141871,615316147,13,9,51529,51498,156434,1998987264,81137,18527981568,0,23,0,6942499,27.71520138,27.71520138,0,0
327,298,89063424,107642880,55656448,252362752,22556672,29548482560,371630080,8863744,0,287224,673610274,141881,615369241,20,9,52016,50960,156434,1998987264,81139,18528354304,0,1,0,357759,20.53571415,20.53571415,0,0
328,296,88903680,107499520,55656448,252059648,27959296,29536796672,371630080,8863744,0,287239,673663764,141891,615422861,14,9,51158,51282,156434,1998987264,81139,18528354304,0,0,0,0,12.93040228,12.93040228,0,0
329,297,88244224,107642880,55656448,251543552,31207424,29532151808,371630080,8863744,0,287258,673726054,141901,615476336,18,9,59699,51250,156434,1998987264,81148,18535763968,0,8,0,7101479,35.09615326,35.09615326,0,0
330,324,94400512,107048960,55668736,257118208,22962176,29558775808,371630080,8863744,0,287299,673812325,141911,615530919,39,9,82844,52415,156434,1998987264,81148,18535763968,0,0,0,0,31.10805798,31.10805798,0,0
331,325,110243840,106782720,55668736,272695296,10399744,29587333120,371630080,8863744,0,287315,673865926,141921,615584000,15,9,50704,50212,156434,1998987264,81151,18538233856,0,2,0,2336412,28.77358627,28.77358627,0,0
332,331,85528576,108544000,55689216,249761792,12328960,29583581184,371630080,8863744,0,287328,673919554,141931,615637688,12,9,51422,51479,156434,1998987264,81156,18543173632,0,4,0,4736581,30.7692318,30.7692318,0,0
333,331,89038848,107499520,55689216,252227584,16846848,29574119424,371630080,8863744,0,287347,673973380,141941,615690782,18,9,51286,50589,156434,1998987264,81158,18545643520,0,1,0,2353359,24.44139099,24.44139099,0,0
334,331,87523328,107933696,55689216,251146240,22126592,29566144512,371630080,8863744,0,287361,674026778,141951,615743876,13,9,50791,50502,156434,1998987264,81158,18545643520,0,0,0,0,10.87151885,10.87151885,0,0
335,331,96579584,106999808,55709696,259289088,20168704,29567160320,371630080,8863744,0,287389,674102840,141961,615798178,26,9,72646,51863,156434,1998987264,81160,18548113408,0,1,0,2358978,34.76190567,34.76190567,0,0
336,330,91193344,107696128,55713792,254603264,13115392,29583917056,371630080,8863744,0,287409,674156912,141971,615851274,19,9,51567,50636,156434,1998987264,81160,18548113408,0,0,0,0,21.6346159,21.6346159,0,0
337,330,85495808,108544000,55713792,249753600,21344256,29568200704,371630080,8863744,0,287426,674210581,141981,615904353,16,9,51476,50910,156434,1998987264,81162,18548170752,0,1,0,55000,6.712454557,6.712454557,0,0
338,332,85499904,108544000,55713792,249757696,18243584,29571842048,371630080,8863744,0,287443,674264539,141991,615958035,16,9,51780,51515,156434,1998987264,81165,18550640640,0,2,0,2370208,23.07692242,23.07692242,0,0
339,332,89010176,107499520,55713792,252223488,24707072,29560705024,371630080,8863744,0,287457,674318025,141999,616011017,13,7,51314,50830,156434,1998987264,81171,18555580416,0,5,0,4739203,25.83333397,25.83333397,0,0
340,309,88240128,107565056,55717888,251523072,28082176,29543030784,371630080,8863744,0,287469,674371343,142007,616063999,11,7,51041,50719,156434,1998987264,81171,18555580416,0,0,0,0,12.85714245,12.85714245,0,0
341,309,88961024,107491328,55717888,252170240,27484160,29541171200,371630080,8863744,0,287492,674434848,142017,616117995,22,9,60870,51755,156434,1998987264,81171,18555580416,0,0,0,0,10.5494504,10.5494504,0,0
342,305,88281088,107642880,55721984,251645952,30535680,29536624640,371630080,8863744,0,287512,674488765,142027,616171072,18,9,50967,50173,156434,1998987264,81180,18562990080,0,8,0,7004382,35.71428585,35.71428585,0,0
343,305,85446656,108457984,55721984,249626624,32878592,29532000256,371630080,8863744,0,287528,674542297,142037,616224166,15,9,51423,51002,156434,1998987264,81180,18562990080,0,0,0,0,6.730769157,6.730769157,0,0
344,304,87683072,107794432,55726080,251203584,33177600,29531336704,371630080,8863744,0,287543,674595800,142047,616277241,14,9,51141,50732,156434,1998987264,81180,18562990080,0,0,0,0,11.42857075,11.42857075,0,0
345,303,95387648,106975232,55730176,258093056,27037696,29539565568,371630080,8863744,0,287562,674650847,142057,616330885,18,9,52845,51498,156434,1998987264,81180,18562990080,0,0,0,0,27.18446636,27.18446636,0,0
346,303,97157120,106758144,55734272,259649536,25444352,29545123840,371630080,8863744,0,287576,674704397,142067,616383964,13,9,50131,49690,156434,1998987264,81183,18565459968,0,2,0,2312211,25.46296215,25.46296215,0,0
347,301,85475328,108572672,55734272,249782272,24043520,29545365504,371630080,8863744,0,287595,674759624,142077,616437658,18,9,52970,51500,156434,1998987264,81189,18570399744,0,5,0,4737971,25,25,0,0
348,301,87175168,107700224,55734272,250609664,24793088,29545414656,371630080,8863744,0,287615,674813532,142087,616490752,19,9,51362,50586,156434,1998987264,81231,18573389824,0,40,0,2848870,20,20,0,0
349,301,85475328,108584960,55734272,249794560,24928256,29545414656,371630080,8863744,0,287632,674867528,142097,616543846,16,9,51845,50979,156434,1998987264,81231,18573389824,0,0,0,0,3.846153915,3.846153915,0,0
350,301,89354240,107683840,55734272,252772352,26968064,29540646912,371630080,8863744,0,287653,674921487,142107,616596921,20,9,51795,50947,156434,1998987264,81231,18573389824,0,0,0,0,17.20238113,17.20238113,0,0
351,299,88330240,107491328,55734272,251555840,33075200,29528461312,371630080,8863744,0,287672,674975362,142117,616650000,18,9,51546,50785,156434,1998987264,81231,18573389824,0,0,0,0,16.23168516,16.23168516,0,0
352,305,98701312,106668032,55775232,261144576,31027200,29536174080,371630080,8863744,0,287689,675030196,142127,616703642,16,9,51777,50651,156434,1998987264,81233,18575859712,0,1,0,2332212,44.81976128,44.81976128,0,0
353,306,87089152,107687936,55775232,250552320,31789056,29534867456,371630080,8863744,0,287717,675094832,142137,616757666,26,9,62112,51915,156434,1998987264,81236,18578329600,0,2,0,2373472,19.28211355,19.28211355,0,0
354,306,89792512,107753472,55775232,253321216,28622848,29540499456,371630080,8863744,0,287734,675148442,142147,616810760,16,9,51046,50555,156434,1998987264,81242,18583269376,0,5,0,4703598,34.2857132,34.2857132,0,0
355,306,91746304,107413504,55791616,254951424,30928896,29529776128,371630080,8863744,0,287753,675202523,142157,616863854,18,9,51911,50964,156434,1998987264,81242,18583269376,0,0,0,0,30.70512819,30.70512819,0,0
356,306,88862720,107401216,55791616,252055552,29507584,29532274688,371630080,8863744,0,287779,675267163,142167,616917850,24,9,62036,51821,156434,1998987264,81242,18583269376,0,0,0,0,20.67307663,20.67307663,0,0
357,307,88367104,107577344,55791616,251736064,33640448,29531004928,371630080,8863744,0,287792,675320486,142177,616970929,12,9,50703,50471,156434,1998987264,81272,18590920704,0,28,0,7275504,27.93800545,27.93800545,0,0
358,307,97923072,106549248,55791616,260263936,28807168,29538291712,371630080,8863744,0,287811,675378744,142187,617024786,18,9,55919,51695,156434,1998987264,81272,18590920704,0,0,0,0,31.46938038,31.46938038,0,0
359,306,105271296,106770432,55795712,267837440,19767296,29557542912,371630080,8863744,0,287826,675432123,142197,617077865,14,9,50578,50294,156434,1998987264,81275,18593390592,0,2,0,2340329,25.47169781,25.47169781,0,0
360,306,87240704,108027904,55795712,251064320,19275776,29558427648,371630080,8863744,0,287839,675485493,142207,617132027,12,9,51222,51983,156434,1998987264,81278,18595860480,0,2,0,2370522,18.16391945,18.16391945,0,0
361,299,87048192,108134400,55795712,250978304,14774272,29557264384,371630080,8863744,0,287871,675562432,142217,617185847,30,9,73922,51709,156434,1998987264,81278,18595860480,0,0,0,0,18.3672514,18.3672514,0,0
362,297,92889088,108023808,55795712,256708608,15409152,29561507840,371630080,8863744,0,287886,675616141,142227,617238928,14,9,51211,50613,156434,1998987264,81284,18600800256,0,5,0,4710110,44.03414154,44.03414154,0,0
363,297,89137152,107827200,55799808,252764160,23199744,29544722432,371630080,8863744,0,287899,675669511,142237,617292521,12,9,51031,51245,156434,1998987264,81284,18600800256,0,0,0,0,20.12362623,20.12362623,0,0
364,297,106291200,106897408,55799808,268988416,15568896,29559365632,371630080,8863744,0,287945,675767470,142247,617346986,43,9,93420,51941,156434,1998987264,81287,18603270144,0,2,0,2355445,51.90476036,51.90476036,0,0
365,297,85520384,108953600,55803904,250277888,17317888,29557481472,371630080,8863744,0,287962,675821468,142255,617399970,16,7,51619,50649,156434,1998987264,81287,18603270144,0,0,0,0,8.173077106,8.173077106,0,0
366,296,87224320,108044288,55803904,251072512,19922944,29552013312,371630080,8863744,0,287974,675874972,142265,617454115,11,9,51361,51976,156434,1998987264,81292,18605809664,0,4,0,2437826,17.68315029,17.68315029,0,0
367,299,89677824,108027904,55803904,253509632,21692416,29549146112,371630080,8863744,0,287988,675929463,142275,617507275,13,9,52254,50978,156434,1998987264,81296,18610749440,0,3,0,4737021,33.80952263,33.80952263,0,0
368,299,88363008,107884544,55803904,252051456,25894912,29542436864,371630080,8863744,0,288004,675983045,142285,617560369,15,9,51136,50670,156434,1998987264,81296,18610749440,0,0,0,0,17.30769205,17.30769205,0,0
369,299,87105536,108007424,55902208,251015168,25677824,29539995648,371630080,8863744,0,288027,676048597,142295,617614429,22,9,62928,51896,156434,1998987264,81298,18613219328,0,1,0,2371025,30.68223381,30.68223381,0,0
370,299,95555584,107220992,55902208,258678784,24371200,29541277696,371630080,8863744,0,288045,676106408,142305,617668286,17,9,55488,51693,156434,1998987264,81304,18618159104,0,5,0,4741318,45.33613396,45.33613396,0,0
371,307,111185920,106979328,55902208,274067456,17866752,29559332864,371630080,8863744,0,288060,676159930,142315,617721380,14,9,49981,49581,156434,1998987264,81307,18620628992,0,2,0,2306498,37.28146172,37.28146172,0,0
372,307,85516288,110456832,55902208,251875328,15814656,29561917440,371630080,8863744,0,288077,676213822,142325,617775008,16,9,51736,51482,156434,1998987264,81307,18620628992,0,0,0,0,8.719193339,8.719193339,0,0
373,308,88309760,109572096,55902208,253784064,16797696,29563109376,371630080,8863744,0,288099,676271233,142335,617828283,20,9,54603,50669,156434,1998987264,81316,18628038656,0,8,0,7047332,37.41239834,37.41239834,0,0
374,308,88518656,109297664,55902208,253718528,20783104,29555449856,371630080,8863744,0,288114,676324723,142345,617881377,14,9,51332,50952,156434,1998987264,81316,18628038656,0,0,0,0,27.88461494,27.88461494,0,0
375,307,95391744,108761088,55906304,260059136,15413248,29562204160,371630080,8863744,0,288132,676384398,142355,617935285,17,9,57285,51749,156434,1998987264,81316,18628038656,0,0,0,0,29.52380943,29.52380943,0,0
376,306,108150784,106504192,55918592,270573568,15122432,29563895808,371630080,8863744,0,288148,676437965,142365,617988364,15,9,50598,50138,156434,1998987264,81319,18630508544,0,2,0,2333036,34.10152721,34.10152721,0,0
377,306,85524480,111169536,55918592,252612608,15245312,29563895808,371630080,8863744,0,288159,676491119,142375,618041458,10,9,51013,50955,156434,1998987264,81356,18631036928,0,35,0,507104,8.15476203,8.15476203,0,0
378,306,87273472,110227456,55918592,253419520,14876672,29564772352,371630080,8863744,0,288170,676544271,142385,618095084,10,9,51010,51465,156434,1998987264,81358,18633506816,0,1,0,2370358,14.33150196,14.33150196,0,0
379,306,91652096,110239744,55918592,257810432,11845632,29570285568,371630080,8863744,0,288188,676603292,142395,618148974,17,9,56607,51685,156434,1998987264,81364,18638446592,0,5,0,4737739,38.94230652,38.94230652,0,0
380,305,88412160,110088192,55918592,254418944,17469440,29558956032,371630080,8863744,0,288198,676656386,142405,618202068,9,9,50691,50691,156434,1998987264,81364,18638446592,0,0,0,0,17.72893763,17.72893763,0,0
